id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Uck2	4	0.13507	0.34254	1.0	4712	2	-0.29923	0.91841	0.85502	1.0	17556	0	-0.29923
Ugt3a1	4	0.70371	0.81088	1.0	13314	1	-0.055124	0.91845	0.85502	1.0	17557	0	-0.055124
Piezo1	4	0.2848	0.53269	1.0	7852	2	-0.20442	0.91847	0.85502	1.0	17558	0	-0.20442
Ttll9	3	0.077483	0.20852	1.0	3401	2	-0.40211	0.91853	0.85841	1.0	17559	0	-0.40211
Gabrg2	4	0.26462	0.51481	1.0	7431	1	0.02358	0.91857	0.85502	1.0	17560	0	0.02358
Cacna1g	4	0.043043	0.16444	1.0	2100	3	-0.29014	0.91859	0.85502	1.0	17561	0	-0.29014
Ckap2	4	0.015395	0.067508	1.0	1027	3	-0.36826	0.91878	0.85502	1.0	17562	0	-0.36826
Grin2d	4	0.26688	0.51931	1.0	7477	2	-0.20684	0.91879	0.85502	1.0	17563	0	-0.20684
Capn11	4	0.16724	0.39004	1.0	5345	1	-0.055512	0.9188	0.85502	1.0	17564	0	-0.055512
Pnma3	4	0.0010875	0.0058708	0.691985	173	3	-0.57153	0.91897	0.85594	1.0	17565	0	-0.57153
Mroh8	4	0.017881	0.073671	1.0	1143	3	-0.43893	0.91909	0.85594	1.0	17566	0	-0.43893
Serpina3n	4	0.2629	0.51481	1.0	7403	1	-0.077184	0.91915	0.85594	1.0	17567	0	-0.077184
E2f3	4	0.34601	0.61292	1.0	9184	1	-0.026042	0.9192	0.85594	1.0	17568	0	-0.026042
Aptx	4	0.73337	0.83255	1.0	13827	1	-0.022008	0.91925	0.85594	1.0	17569	0	-0.022008
Kbtbd12	4	0.017673	0.073347	1.0	1134	3	-0.26589	0.91926	0.85594	1.0	17570	0	-0.26589
Pcsk7	4	0.057132	0.1977	1.0	2654	3	-0.2155	0.91931	0.85594	1.0	17571	0	-0.2155
Fcna	4	0.1182	0.32877	1.0	4355	1	-0.076255	0.91935	0.85594	1.0	17572	0	-0.076255
Emb	4	0.12108	0.33021	1.0	4411	1	-0.087794	0.91935	0.85594	1.0	17573	0	-0.087794
Cetn1	4	0.71161	0.81569	1.0	13447	1	-0.020901	0.9194	0.85594	1.0	17574	0	-0.020901
Clca2	4	0.62409	0.76288	1.0	12161	1	-0.11734	0.91944	0.85594	1.0	17575	0	-0.11734
St8sia2	4	0.27139	0.52042	1.0	7562	2	-0.17717	0.91946	0.85594	1.0	17576	0	-0.17717
Zar1l	4	0.043757	0.16731	1.0	2130	3	-0.25721	0.91947	0.85594	1.0	17577	0	-0.25721
Npffr2	4	0.020302	0.087726	1.0	1232	2	-0.27154	0.91957	0.85594	1.0	17578	0	-0.27154
Matn1	4	0.13109	0.33927	1.0	4617	1	-0.077072	0.91969	0.85594	1.0	17579	0	-0.077072
Tas2r116	4	0.044036	0.16731	1.0	2145	3	-0.47951	0.9197	0.85594	1.0	17580	0	-0.47951
Eln	4	0.22379	0.46614	1.0	6570	1	0.0030634	0.91981	0.85595	1.0	17581	0	0.0030634
Larp4b	4	0.037875	0.15154	1.0	1906	2	-0.26522	0.91984	0.85595	1.0	17582	0	-0.26522
Snta1	4	0.057861	0.1977	1.0	2685	3	-0.19014	0.91989	0.85595	1.0	17583	0	-0.19014
Olfr598	4	0.37232	0.62658	1.0	9472	1	-0.22435	0.91992	0.85595	1.0	17584	0	-0.22435
Olfr1337	4	0.35032	0.61714	1.0	9276	1	-0.0165	0.92001	0.85595	1.0	17585	0	-0.0165
H2afv	4	0.43496	0.65653	1.0	10027	1	-0.039761	0.92004	0.85595	1.0	17586	0	-0.039761
Cdkn2c	4	0.35054	0.61714	1.0	9280	2	-0.16675	0.92006	0.85595	1.0	17587	0	-0.16675
Erlin2	4	0.27539	0.5228	1.0	7645	2	-0.18978	0.9201	0.85595	1.0	17588	0	-0.18978
Tmed9	4	0.071661	0.25069	1.0	3188	2	-0.199	0.92014	0.85595	1.0	17589	0	-0.199
Slc1a1	4	0.8431	0.90818	1.0	15885	0	-0.048895	0.92017	0.85595	1.0	17590	0	-0.048895
Shroom2	4	0.81867	0.89166	1.0	15391	0	-0.046423	0.92019	0.85595	1.0	17591	0	-0.046423
Krt14	4	0.00071895	0.0043018	0.626098	142	3	-0.53707	0.9202	0.85595	1.0	17592	0	-0.53707
Lao1	4	0.17068	0.39353	1.0	5428	2	-0.13176	0.9202	0.85595	1.0	17593	0	-0.13176
Agtpbp1	4	0.083795	0.28169	1.0	3626	2	-0.25611	0.92022	0.85595	1.0	17594	0	-0.25611
Rlf	4	0.31052	0.5636	1.0	8430	2	-0.12276	0.92023	0.85595	1.0	17595	0	-0.12276
Mia	4	0.08736	0.28822	1.0	3733	2	-0.19966	0.92025	0.85595	1.0	17596	0	-0.19966
Hcn1	4	0.34772	0.61388	1.0	9219	2	-0.17059	0.92029	0.85595	1.0	17597	0	-0.17059
N4bp2l1	4	0.27956	0.52815	1.0	7732	2	-0.12777	0.92033	0.85595	1.0	17598	0	-0.12777
Samd14	4	0.58721	0.7394	1.0	11679	1	-0.096953	0.92038	0.85595	1.0	17599	0	-0.096953
Elmod1	4	0.063096	0.21366	1.0	2895	2	-0.24393	0.92045	0.85595	1.0	17600	0	-0.24393
Fcho1	4	0.01147	0.057269	1.0	858	3	-0.40668	0.92052	0.85595	1.0	17601	0	-0.40668
Reg3b	4	0.17589	0.40134	1.0	5546	2	-0.22866	0.92059	0.85595	1.0	17602	0	-0.22866
Kcnn1	4	0.2108	0.44954	1.0	6293	2	-0.13035	0.92062	0.85595	1.0	17603	0	-0.13035
Cd163l1	4	0.13648	0.34912	1.0	4738	2	-0.18964	0.92069	0.85784	1.0	17604	0	-0.18964
Lrg1	4	0.3208	0.57828	1.0	8650	1	-0.071752	0.92073	0.85784	1.0	17605	0	-0.071752
Trnt1	4	0.67332	0.79765	1.0	12820	1	-0.13666	0.92074	0.85784	1.0	17606	0	-0.13666
Olfr1350	4	0.12833	0.3377	1.0	4555	2	-0.26176	0.92076	0.85784	1.0	17607	0	-0.26176
Ccdc96	4	0.033566	0.13468	1.0	1754	3	-0.39056	0.92083	0.8597	1.0	17608	0	-0.39056
Ascl2	4	0.025643	0.10878	1.0	1449	2	-0.22881	0.92084	0.8597	1.0	17609	0	-0.22881
Lpgat1	4	0.14927	0.36539	1.0	4977	2	-0.2043	0.92085	0.8597	1.0	17610	0	-0.2043
Tmem150a	4	0.12427	0.33468	1.0	4484	1	-0.1139	0.92088	0.8597	1.0	17611	0	-0.1139
Limd2	4	0.25381	0.50688	1.0	7226	1	-0.0091353	0.92089	0.8597	1.0	17612	0	-0.0091353
Plekhg2	4	0.44198	0.66315	1.0	10105	1	-0.056789	0.92092	0.8597	1.0	17613	0	-0.056789
Tmem239	4	0.24353	0.4933	1.0	7017	1	-0.077578	0.92094	0.85971	1.0	17614	0	-0.077578
Frmpd4	4	0.76762	0.85694	1.0	14450	0	-0.079004	0.92096	0.85971	1.0	17615	0	-0.079004
Sp100	4	0.87079	0.93312	1.0	16407	0	-0.031908	0.92101	0.85971	1.0	17616	0	-0.031908
Olfr201	4	0.072918	0.25202	1.0	3230	2	-0.29315	0.92105	0.85971	1.0	17617	0	-0.29315
Trim6	4	0.76617	0.85604	1.0	14422	0	-0.078482	0.92114	0.86062	1.0	17618	0	-0.078482
Olfr114	4	0.10665	0.31211	1.0	4114	2	-0.13294	0.92124	0.86062	1.0	17619	0	-0.13294
Cdx4	4	0.4381	0.65939	1.0	10065	1	-0.1664	0.92132	0.86062	1.0	17620	0	-0.1664
Pla2g1b	4	0.026542	0.11107	1.0	1486	3	-0.3356	0.92132	0.86062	1.0	17621	0	-0.3356
Bag3	4	0.73161	0.83161	1.0	13789	1	-0.11408	0.92135	0.86062	1.0	17622	0	-0.11408
Slc25a20	4	0.0057309	0.031089	1.0	535	3	-0.60865	0.9214	0.86062	1.0	17623	0	-0.60865
Grid1	4	0.087723	0.28822	1.0	3742	2	-0.13944	0.92141	0.86062	1.0	17624	0	-0.13944
Fam181a	4	0.050286	0.18142	1.0	2401	3	-0.27724	0.92145	0.86062	1.0	17625	0	-0.27724
Dnmt3a	4	0.22686	0.47013	1.0	6641	2	-0.12249	0.9217	0.86062	1.0	17626	0	-0.12249
Ckmt1	4	0.6193	0.76007	1.0	12097	1	-0.093185	0.92173	0.86153	1.0	17627	0	-0.093185
Bend6	4	0.17971	0.40622	1.0	5621	2	-0.20029	0.92176	0.86245	1.0	17628	0	-0.20029
Nsf	4	0.040021	0.15691	1.0	1982	2	-0.51221	0.92176	0.86245	1.0	17629	0	-0.51221
Gm6121	3	0.52077	0.65288	1.0	10918	1	-0.13375	0.92179	0.86325	1.0	17630	0	-0.13375
Pcolce2	4	0.13114	0.33927	1.0	4621	2	-0.32002	0.92189	0.86245	1.0	17631	0	-0.32002
Olfr338	4	0.049132	0.1796	1.0	2351	2	-0.25678	0.9219	0.86245	1.0	17632	0	-0.25678
G6b	4	0.69291	0.80624	1.0	13159	1	-0.05594	0.92193	0.86245	1.0	17633	0	-0.05594
Usp25	4	0.46912	0.6735	1.0	10397	1	-0.13227	0.92193	0.86245	1.0	17634	0	-0.13227
Atox1	4	0.0018715	0.010838	0.92564	239	3	-0.57243	0.922	0.86245	1.0	17635	0	-0.57243
Ppp1r13b	4	0.30246	0.55587	1.0	8250	2	-0.11246	0.92202	0.86245	1.0	17636	0	-0.11246
Prkcg	4	0.41337	0.64246	1.0	9818	1	-0.10998	0.92206	0.86245	1.0	17637	0	-0.10998
Gm128	4	0.24309	0.49221	1.0	7005	2	-0.18045	0.92211	0.86245	1.0	17638	0	-0.18045
Dnajc5b	4	0.01488	0.066452	1.0	1002	3	-0.3663	0.92213	0.86245	1.0	17639	0	-0.3663
Nlrp4c	4	0.045128	0.17081	1.0	2191	3	-0.31154	0.92214	0.86245	1.0	17640	0	-0.31154
Defb15	4	0.26178	0.51374	1.0	7380	1	-0.095982	0.92219	0.86245	1.0	17641	0	-0.095982
Brinp1	4	0.78296	0.86791	1.0	14728	0	-0.018806	0.92222	0.86245	1.0	17642	0	-0.018806
Olfr904	4	0.85696	0.92079	1.0	16151	0	-0.0094951	0.92225	0.86245	1.0	17643	0	-0.0094951
Ggn	4	0.20482	0.44377	1.0	6159	2	-0.23985	0.92227	0.86245	1.0	17644	0	-0.23985
Pga5	4	0.07848	0.27239	1.0	3432	2	-0.16394	0.92241	0.86245	1.0	17645	0	-0.16394
Serpinf2	4	0.6943	0.80624	1.0	13184	1	-0.095338	0.92248	0.86245	1.0	17646	0	-0.095338
Ikbkg	4	0.07473	0.25751	1.0	3295	3	-0.37013	0.9225	0.86245	1.0	17647	0	-0.37013
Dlg2	4	0.038753	0.15257	1.0	1937	3	-0.35143	0.92252	0.86245	1.0	17648	0	-0.35143
Akr1cl	4	0.040256	0.15749	1.0	1997	3	-0.28561	0.92254	0.86245	1.0	17649	0	-0.28561
Hoxa6	4	0.77867	0.8652	1.0	14653	0	-0.088441	0.92259	0.86245	1.0	17650	0	-0.088441
P2rx2	4	0.79459	0.87567	1.0	14944	0	-0.12651	0.92263	0.86245	1.0	17651	0	-0.12651
Rgs8	4	0.018261	0.078049	1.0	1157	2	-0.40206	0.9227	0.86245	1.0	17652	0	-0.40206
Cacng3	4	0.75024	0.84939	1.0	14140	1	-0.10135	0.92271	0.86245	1.0	17653	0	-0.10135
B230217C12Rik	4	0.084385	0.28384	1.0	3652	3	-0.22244	0.92274	0.86337	1.0	17654	0	-0.22244
Hgh1	4	0.059928	0.2031	1.0	2765	2	-0.13802	0.9228	0.86337	1.0	17655	0	-0.13802
Pglyrp2	4	0.058671	0.19994	1.0	2716	3	-0.2623	0.92283	0.86337	1.0	17656	0	-0.2623
Mmp10	4	0.44783	0.665	1.0	10159	1	-0.095937	0.92284	0.86337	1.0	17657	0	-0.095937
Kif2a	4	0.74463	0.84658	1.0	14037	1	-0.13438	0.92287	0.86337	1.0	17658	0	-0.13438
Sigirr	4	0.33503	0.59823	1.0	8937	2	-0.1833	0.92294	0.86337	1.0	17659	0	-0.1833
Glul	4	0.036658	0.14947	1.0	1871	3	-0.28729	0.92295	0.86337	1.0	17660	0	-0.28729
Tsr3	4	0.13519	0.34254	1.0	4714	2	-0.21414	0.92306	0.86337	1.0	17661	0	-0.21414
Flt3l	4	0.13442	0.34084	1.0	4696	2	-0.19669	0.92309	0.86337	1.0	17662	0	-0.19669
Slc26a1	4	0.074641	0.25691	1.0	3293	3	-0.23359	0.92311	0.86337	1.0	17663	0	-0.23359
Ephb6	4	0.63896	0.77039	1.0	12350	1	-0.06965	0.92312	0.86337	1.0	17664	0	-0.06965
Sertad1	4	0.2678	0.51931	1.0	7497	2	-0.18228	0.92318	0.86337	1.0	17665	0	-0.18228
Prep	4	0.47318	0.6735	1.0	10438	1	-0.13664	0.92323	0.86337	1.0	17666	0	-0.13664
Naip6	4	0.0068975	0.038754	1.0	614	3	-0.49585	0.92327	0.86337	1.0	17667	0	-0.49585
Serpinb7	4	0.0873	0.28822	1.0	3730	1	-0.05937	0.92329	0.86337	1.0	17668	0	-0.05937
Pemt	4	0.72003	0.81941	1.0	13584	1	-0.060109	0.9233	0.86337	1.0	17669	0	-0.060109
Trim15	4	0.50281	0.68948	1.0	10730	1	-0.096097	0.92331	0.86337	1.0	17670	0	-0.096097
Cilp	4	0.062664	0.21297	1.0	2878	2	-0.14952	0.92334	0.86337	1.0	17671	0	-0.14952
Pld6	4	0.15626	0.37768	1.0	5113	1	-0.072822	0.9234	0.86337	1.0	17672	0	-0.072822
Zfp948	4	0.18245	0.41078	1.0	5689	1	-0.067809	0.92344	0.86337	1.0	17673	0	-0.067809
Vmn1r52	4	0.81526	0.8901	1.0	15331	0	-0.034504	0.92347	0.86337	1.0	17674	0	-0.034504
Plau	4	0.009131	0.052003	1.0	749	3	-0.44264	0.92348	0.86337	1.0	17675	0	-0.44264
Defb2	4	0.76897	0.8588	1.0	14479	0	0.0026564	0.9235	0.86337	1.0	17676	0	0.0026564
Arhgap27	4	0.48729	0.68101	1.0	10581	1	-0.098468	0.92352	0.86337	1.0	17677	0	-0.098468
Zfp318	4	0.029513	0.11886	1.0	1607	3	-0.39374	0.92361	0.86337	1.0	17678	0	-0.39374
Ebf3	4	0.060824	0.20435	1.0	2802	3	-0.20822	0.92364	0.86337	1.0	17679	0	-0.20822
Krt78	4	0.49363	0.68388	1.0	10634	1	-0.070969	0.92375	0.86337	1.0	17680	0	-0.070969
Zbed3	4	0.044591	0.16958	1.0	2169	2	-0.26469	0.92378	0.86337	1.0	17681	0	-0.26469
Efna5	4	0.16245	0.38354	1.0	5234	1	-0.13396	0.92378	0.86337	1.0	17682	0	-0.13396
Tyw5	4	0.037365	0.15	1.0	1886	3	-0.33595	0.92379	0.86337	1.0	17683	0	-0.33595
Brinp2	4	0.72639	0.82782	1.0	13698	1	-0.059913	0.92381	0.86337	1.0	17684	0	-0.059913
Iqsec2	4	0.11489	0.32305	1.0	4281	2	-0.21572	0.92384	0.86337	1.0	17685	0	-0.21572
Tm9sf4	4	0.30669	0.56029	1.0	8337	1	-0.068315	0.92386	0.86337	1.0	17686	0	-0.068315
Ecel1	4	0.057239	0.1977	1.0	2657	3	-0.2605	0.92387	0.86337	1.0	17687	0	-0.2605
Inpp5b	4	0.67232	0.79765	1.0	12806	1	-0.018589	0.92405	0.86337	1.0	17688	0	-0.018589
Prrx2	4	0.0054263	0.029318	1.0	511	3	-0.45464	0.9241	0.86337	1.0	17689	0	-0.45464
Hsd3b2	4	0.08407	0.28321	1.0	3637	3	-0.19834	0.92413	0.86337	1.0	17690	0	-0.19834
Slc47a2	4	0.046343	0.1748	1.0	2230	2	-0.27963	0.92415	0.86337	1.0	17691	0	-0.27963
Ppp2r1a	4	0.24247	0.4901	1.0	6995	1	-0.028924	0.92417	0.86337	1.0	17692	0	-0.028924
Ccdc183	4	0.70457	0.81088	1.0	13329	1	-0.03837	0.92421	0.86337	1.0	17693	0	-0.03837
Olfr982	4	0.60546	0.75154	1.0	11910	1	-0.11592	0.92426	0.86337	1.0	17694	0	-0.11592
Prmt8	4	0.81297	0.88779	1.0	15291	0	-0.048708	0.9243	0.86337	1.0	17695	0	-0.048708
Tshz1	4	0.23883	0.48591	1.0	6896	1	-0.10227	0.92436	0.86337	1.0	17696	0	-0.10227
Olfr726	4	0.835	0.89977	1.0	15742	0	-0.072608	0.92441	0.86337	1.0	17697	0	-0.072608
Ipp	4	0.30774	0.56253	1.0	8357	2	-0.10048	0.92446	0.86337	1.0	17698	0	-0.10048
Gm14851	4	0.85493	0.9202	1.0	16118	0	-0.057965	0.92449	0.86337	1.0	17699	0	-0.057965
Slc32a1	4	0.04333	0.16556	1.0	2110	2	-0.31584	0.92455	0.86337	1.0	17700	0	-0.31584
Pdk2	4	0.080073	0.27636	1.0	3484	3	-0.24235	0.92456	0.86337	1.0	17701	0	-0.24235
Fbrsl1	4	0.15839	0.37768	1.0	5157	2	-0.12748	0.92458	0.86337	1.0	17702	0	-0.12748
Socs2	4	0.78552	0.86963	1.0	14777	0	-0.024719	0.9246	0.86337	1.0	17703	0	-0.024719
Tbc1d5	4	0.063862	0.21426	1.0	2920	2	-0.095574	0.92464	0.86337	1.0	17704	0	-0.095574
Glt6d1	4	0.28847	0.53932	1.0	7937	2	-0.19777	0.92473	0.86337	1.0	17705	0	-0.19777
Cd209b	4	0.2687	0.51931	1.0	7512	2	-0.10945	0.92481	0.86427	1.0	17706	0	-0.10945
Bax	4	0.10519	0.31211	1.0	4090	2	-0.18935	0.92486	0.86427	1.0	17707	0	-0.18935
Col4a5	4	0.089554	0.29016	1.0	3778	2	-0.21748	0.92488	0.86427	1.0	17708	0	-0.21748
Cd209e	4	0.33715	0.6004	1.0	8993	2	-0.10841	0.92493	0.86518	1.0	17709	0	-0.10841
Fn1	4	0.58161	0.73562	1.0	11609	1	-0.10925	0.92494	0.86518	1.0	17710	0	-0.10925
Olfr360	4	0.18442	0.41711	1.0	5729	2	-0.17662	0.92497	0.86518	1.0	17711	0	-0.17662
Ptpre	4	0.90241	0.94934	1.0	17072	0	-0.02574	0.925	0.86518	1.0	17712	0	-0.02574
Miox	4	0.21882	0.46088	1.0	6452	2	-0.1892	0.92501	0.86518	1.0	17713	0	-0.1892
Xrcc5	4	0.81861	0.89166	1.0	15390	0	-0.18666	0.92515	0.86518	1.0	17714	0	-0.18666
Tmprss3	4	0.059252	0.2012	1.0	2739	3	-0.27573	0.92515	0.86518	1.0	17715	0	-0.27573
Defb33	4	0.0090968	0.052003	1.0	747	3	-0.38798	0.92517	0.86518	1.0	17716	0	-0.38798
Med9	3	0.016695	0.065522	1.0	1089	2	-0.54871	0.92521	0.86805	1.0	17717	0	-0.54871
St3gal4	4	0.28055	0.52928	1.0	7759	2	-0.13729	0.9253	0.86518	1.0	17718	0	-0.13729
Cenpv	4	0.021989	0.089802	1.0	1308	3	-0.32876	0.92534	0.86518	1.0	17719	0	-0.32876
Fabp9	4	0.29081	0.54153	1.0	7983	2	-0.12557	0.9254	0.86518	1.0	17720	0	-0.12557
Shh	4	0.15196	0.36702	1.0	5027	2	-0.22952	0.92544	0.86518	1.0	17721	0	-0.22952
Foxj3	4	0.20021	0.43946	1.0	6055	2	-0.17051	0.92546	0.86518	1.0	17722	0	-0.17051
Rgs11	4	0.16711	0.39004	1.0	5341	2	-0.23003	0.92548	0.86518	1.0	17723	0	-0.23003
Fam132b	4	0.65616	0.78348	1.0	12596	1	-0.09416	0.92552	0.86518	1.0	17724	0	-0.09416
Higd1a	4	0.21583	0.45854	1.0	6398	2	-0.14568	0.92561	0.86518	1.0	17725	0	-0.14568
Drd2	4	0.20498	0.44377	1.0	6164	2	-0.20231	0.92562	0.86518	1.0	17726	0	-0.20231
Fam20b	4	0.1873	0.42289	1.0	5787	2	-0.15741	0.92567	0.86518	1.0	17727	0	-0.15741
Arhgef19	4	0.0039677	0.022786	1.0	404	3	-0.54144	0.92571	0.86518	1.0	17728	0	-0.54144
Sh3kbp1	4	0.0074443	0.042921	1.0	655	3	-0.29177	0.92572	0.86518	1.0	17729	0	-0.29177
Tbc1d14	4	0.013982	0.063165	1.0	954	2	-0.316	0.92573	0.86518	1.0	17730	0	-0.316
Bspry	4	0.010909	0.056189	1.0	828	3	-0.41535	0.92575	0.86518	1.0	17731	0	-0.41535
Olfr1247	4	0.32606	0.58689	1.0	8751	1	-0.021933	0.92579	0.86518	1.0	17732	0	-0.021933
Mybph	4	0.11378	0.32128	1.0	4262	2	-0.27133	0.9258	0.86518	1.0	17733	0	-0.27133
Tenm2	4	0.063775	0.21426	1.0	2917	3	-0.28263	0.92585	0.86518	1.0	17734	0	-0.28263
Dnajb13	4	0.84145	0.90543	1.0	15858	0	-0.056087	0.92594	0.86605	1.0	17735	0	-0.056087
Xpot	4	0.021665	0.089445	1.0	1292	3	-0.4004	0.92594	0.86605	1.0	17736	0	-0.4004
5830411N06Rik	4	0.19231	0.42709	1.0	5889	2	-0.15615	0.92599	0.86694	1.0	17737	0	-0.15615
Samd11	4	0.012049	0.057973	1.0	880	2	-0.2285	0.926	0.86694	1.0	17738	0	-0.2285
Pcdhb4	4	0.080514	0.27694	1.0	3507	1	-0.10961	0.92601	0.86694	1.0	17739	0	-0.10961
Cxcl16	4	0.041975	0.16141	1.0	2050	1	-0.079456	0.92604	0.86694	1.0	17740	0	-0.079456
Olfr1197	4	0.52172	0.69892	1.0	10928	1	-0.10746	0.92613	0.86694	1.0	17741	0	-0.10746
Dmrtc1a	4	0.2934	0.54592	1.0	8046	1	0.0097209	0.92623	0.86694	1.0	17742	0	0.0097209
Vmn1r60	4	0.26331	0.51481	1.0	7409	2	-0.17077	0.9263	0.86694	1.0	17743	0	-0.17077
Hmgn3	4	0.70034	0.81088	1.0	13277	1	-0.11167	0.92636	0.86694	1.0	17744	0	-0.11167
Fan1	4	0.36344	0.61903	1.0	9400	1	-0.062037	0.92639	0.86694	1.0	17745	0	-0.062037
Efcab14	4	0.76698	0.85694	1.0	14435	0	-0.0044267	0.9264	0.86694	1.0	17746	0	-0.0044267
Galnt15	4	0.79783	0.87729	1.0	15007	0	-0.11167	0.92646	0.86782	1.0	17747	0	-0.11167
Spata3	4	0.27531	0.5228	1.0	7641	2	-0.14919	0.92647	0.86782	1.0	17748	0	-0.14919
Hyal2	4	0.063653	0.21426	1.0	2913	3	-0.22962	0.92649	0.86782	1.0	17749	0	-0.22962
Olfr1420	4	0.8651	0.92884	1.0	16307	0	-0.095309	0.92652	0.86868	1.0	17750	0	-0.095309
Ssh2	4	0.19623	0.4328	1.0	5971	2	-0.16839	0.92653	0.86868	1.0	17751	0	-0.16839
1700015F17Rik	4	0.68651	0.80333	1.0	13051	1	-0.17488	0.92655	0.86868	1.0	17752	0	-0.17488
Taar7f	4	0.28287	0.53044	1.0	7812	1	-0.060135	0.92663	0.86868	1.0	17753	0	-0.060135
Fgf17	4	0.19634	0.4328	1.0	5975	2	-0.21373	0.92665	0.86868	1.0	17754	0	-0.21373
Arhgef2	4	0.0375	0.15051	1.0	1893	3	-0.32641	0.92667	0.86868	1.0	17755	0	-0.32641
Fbxw15	4	0.61025	0.75343	1.0	11971	1	-0.088772	0.92669	0.86868	1.0	17756	0	-0.088772
Fbxo6	4	0.279	0.52815	1.0	7719	2	-0.17428	0.92675	0.86868	1.0	17757	0	-0.17428
Phf20	4	0.52036	0.69892	1.0	10912	1	-0.060549	0.92676	0.86868	1.0	17758	0	-0.060549
Gcm1	4	0.082167	0.28108	1.0	3565	2	-0.25009	0.92677	0.86868	1.0	17759	0	-0.25009
Adgrg1	4	0.025951	0.1092	1.0	1461	3	-0.2861	0.92679	0.86868	1.0	17760	0	-0.2861
Dsc2	4	0.26397	0.51481	1.0	7418	2	-0.13739	0.9268	0.86868	1.0	17761	0	-0.13739
Adprhl1	4	0.077675	0.2668	1.0	3408	1	-0.14164	0.92684	0.86868	1.0	17762	0	-0.14164
Mphosph9	4	0.32131	0.57828	1.0	8660	2	-0.17662	0.92685	0.86868	1.0	17763	0	-0.17662
Skint3	4	0.066332	0.22719	1.0	3008	2	-0.26709	0.92686	0.86868	1.0	17764	0	-0.26709
Lancl1	4	0.099179	0.30318	1.0	3960	2	-0.23478	0.92695	0.86957	1.0	17765	0	-0.23478
Il31	4	0.7981	0.87729	1.0	15013	0	-0.017501	0.92696	0.86957	1.0	17766	0	-0.017501
Lrp2	4	0.29301	0.54592	1.0	8036	1	-0.05579	0.92697	0.86957	1.0	17767	0	-0.05579
Acox2	4	0.11668	0.32553	1.0	4318	2	-0.21225	0.927	0.86957	1.0	17768	0	-0.21225
Zscan20	4	0.083016	0.28108	1.0	3590	2	-0.16971	0.92705	0.86957	1.0	17769	0	-0.16971
Scg3	4	0.54991	0.71297	1.0	11252	1	-0.11455	0.92706	0.86957	1.0	17770	0	-0.11455
Tnfsf18	4	0.019973	0.087219	1.0	1220	3	-0.39775	0.9271	0.86957	1.0	17771	0	-0.39775
Armc4	4	0.15867	0.37848	1.0	5165	2	-0.26443	0.92714	0.86957	1.0	17772	0	-0.26443
Copa	4	0.33578	0.6004	1.0	8959	2	-0.32887	0.92742	0.87046	1.0	17773	0	-0.32887
Daf2	4	0.42179	0.65002	1.0	9899	1	-0.12893	0.92755	0.87046	1.0	17774	0	-0.12893
Akt2	4	0.67786	0.79954	1.0	12907	1	-0.096443	0.92757	0.87131	1.0	17775	0	-0.096443
Abca3	4	0.77066	0.86161	1.0	14512	0	-0.15235	0.92759	0.87131	1.0	17776	0	-0.15235
Tspan1	4	0.13233	0.34084	1.0	4646	2	-0.19423	0.92764	0.87131	1.0	17777	0	-0.19423
Nudt10	4	0.29656	0.54815	1.0	8122	2	-0.13962	0.92765	0.87131	1.0	17778	0	-0.13962
Akirin2	4	0.072597	0.25139	1.0	3215	2	-0.3476	0.92767	0.87131	1.0	17779	0	-0.3476
Ms4a13	4	0.43976	0.66217	1.0	10080	1	-0.10743	0.92768	0.87131	1.0	17780	0	-0.10743
Serpinb3a	4	0.042609	0.16385	1.0	2080	3	-0.2815	0.92775	0.87131	1.0	17781	0	-0.2815
Jade2	4	0.16967	0.39265	1.0	5397	2	-0.25757	0.92779	0.87131	1.0	17782	0	-0.25757
Socs1	4	0.078534	0.27239	1.0	3434	2	-0.2498	0.92781	0.87131	1.0	17783	0	-0.2498
Zscan21	4	0.026691	0.11107	1.0	1494	3	-0.51707	0.92782	0.87131	1.0	17784	0	-0.51707
Hnrnpdl	4	0.025221	0.10756	1.0	1430	3	-0.44972	0.92786	0.87131	1.0	17785	0	-0.44972
Gtf3c1	4	0.59158	0.74311	1.0	11732	1	-0.27884	0.92787	0.87131	1.0	17786	0	-0.27884
Atp6v0d1	4	0.68744	0.80431	1.0	13073	1	-0.059426	0.92795	0.87131	1.0	17787	0	-0.059426
Pigu	4	0.31982	0.57828	1.0	8624	2	-0.11311	0.92799	0.87131	1.0	17788	0	-0.11311
Atp6ap2	4	0.011434	0.057268	1.0	851	3	-0.41314	0.92799	0.87131	1.0	17789	0	-0.41314
Capn8	4	0.31589	0.57042	1.0	8541	2	-0.15346	0.92808	0.87131	1.0	17790	0	-0.15346
Tbck	4	0.0044967	0.024505	1.0	438	3	-0.23989	0.92812	0.87131	1.0	17791	0	-0.23989
Gm9733	4	0.89203	0.94486	1.0	16840	0	-0.030894	0.92815	0.87131	1.0	17792	0	-0.030894
4930549C01Rik	4	0.1228	0.33242	1.0	4452	2	-0.28746	0.92824	0.87131	1.0	17793	0	-0.28746
Pfkfb4	4	0.1275	0.33618	1.0	4535	2	-0.28014	0.92827	0.87131	1.0	17794	0	-0.28014
